,t1_name,t2_name,date,t1_odds,t2_odds,R_ev,B_ev,t1_prob,t2_prob,winner,bet,net_profit
198,Amir Albazi,Zhalgas Zhumagulov,2021-01-23,-106,-118,94.33962264,84.74576271,0.8970485504830501,0.10295144951694717,0,Red,94.33962264
199,Michael Chiesa,Neil Magny,2021-01-20,120,-148,120.0,67.56756757,0.5971085148541857,0.40289148514581363,0,Red,120.0
200,Warlley Alves,Mounir Lazzez,2021-01-20,185,-230,185.0,43.47826087,0.4284584577078353,0.5715415422921648,0,Red,185.0
201,Ike Villanueva,Vinicius Moreira,2021-01-20,-134,110,74.62686567,110.0,0.673383678626056,0.32661632137394175,0,Red,74.62686567
202,Roxanne Modafferi,Viviane Araujo,2021-01-20,260,-335,260.0,29.85074627,0.5009179500448732,0.49908204995512834,1,Red,-100.0
203,Matt Schnell,Tyson Nam,2021-01-20,105,-130,105.0,76.92307692,0.5183712827935386,0.48162871720646255,0,Red,105.0
204,Lerone Murphy,Douglas Silva de Andrade,2021-01-20,-305,240,32.78688525,240.0,0.8729788663883236,0.12702113361167328,0,Red,32.78688525
205,Omari Akhmedov,Tom Breese,2021-01-20,128,-159,128.0,62.89308176,0.474394812412798,0.5256051875872038,0,Red,128.0
206,Ricky Simon,Gaetano Pirrello,2021-01-20,-400,300,25.0,300.0,0.7679365773204275,0.23206342267957486,0,,0.0
207,Su Mudaerji,Zarrukh Adashev,2021-01-20,-400,300,25.0,300.0,0.9625412242068357,0.03745877579316196,0,Red,25.0
208,Dalcha Lungiambula,Markus Perez,2021-01-20,-143,115,69.93006993,115.0,0.7696816521074792,0.2303183478925234,0,Red,69.93006993
209,Francisco Figueiredo,Jerome Rivera,2021-01-20,-155,125,64.51612903,125.0,0.727202027931618,0.27279797206837997,0,Red,64.51612903
210,Mike Davis,Mason Jones,2021-01-20,-175,135,57.14285714,135.0,0.74111735022531,0.25888264977469205,1,Red,-100.0
211,Umar Nurmagomedov,Sergey Morozov,2021-01-20,-530,375,18.86792453,375.0,0.8580896588297016,0.14191034117029547,0,Red,18.86792453
212,Victoria Leonardo,Manon Fiorot,2021-01-20,170,-215,170.0,46.51162791,0.5329911066634263,0.4670088933365752,1,Red,-100.0
213,Max Holloway,Calvin Kattar,2021-01-16,-162,138,61.72839506,138.0,0.9966397522978968,0.0033602477021039906,0,Red,61.72839506
214,Carlos Condit,Matt Brown,2021-01-16,-177,145,56.49717514,145.0,0.5737652848766686,0.42623471512333,0,Blue,-100.0
215,Santiago Ponzinibbio,Li Jingliang,2021-01-16,-305,240,32.78688525,240.0,0.848633583592553,0.15136641640744863,1,Red,-100.0
216,Joaquin Buckley,Alessio Di Chirico,2021-01-16,-278,215,35.97122302,215.0,0.6191561521549857,0.38084384784501507,1,Blue,215.0
217,Punahele Soriano,Dusko Todorovic,2021-01-16,130,-159,130.0,62.89308176,0.45925614720058694,0.5407438527994131,0,Red,130.0
218,Wu Yanan,Joselyne Edwards,2021-01-16,-110,-110,90.90909091,90.90909091,0.6375113545463532,0.36248864545364773,1,Red,-100.0
219,Carlos Felipe,Justin Tafa,2021-01-16,-190,155,52.63157895,155.0,0.6244828002919146,0.37551719970808584,0,,0.0
220,David Zawada,Ramazan Emeev,2021-01-16,210,-275,210.0,36.36363636,0.675616417498277,0.32438358250172167,1,Red,-100.0
221,Sarah Moras,Vanessa Melo,2021-01-16,-230,180,43.47826087,180.0,0.7919994657694064,0.20800053423059647,1,Red,-100.0
222,Jacob Kilburn,Austin Lingo,2021-01-16,180,-230,180.0,43.47826087,0.41594481438530195,0.5840551856146948,1,Red,-100.0
223,Stephen Thompson,Geoff Neal,2020-12-19,-103,-117,97.08737864,85.47008547,0.7254309455685399,0.2745690544314586,0,Red,97.08737864
224,Jose Aldo,Marlon Vera,2020-12-19,-140,120,71.42857143,120.0,0.9985565165745076,0.001443483425493224,0,Red,71.42857143
225,Michel Pereira,Khaos Williams,2020-12-19,105,-125,105.0,80.0,0.5450621635702456,0.45493783642975166,0,Red,105.0
226,Marlon Moraes,Rob Font,2020-12-19,-170,150,58.82352941,150.0,0.7874972056223423,0.21250279437765793,1,Red,-100.0
227,Marcin Tybura,Greg Hardy,2020-12-19,-110,-110,90.90909091,90.90909091,0.664958276949391,0.3350417230506079,0,Red,90.90909091
228,Anthony Pettis,Alex Morono,2020-12-19,-210,175,47.61904762,175.0,0.7362029089616628,0.26379709103833415,0,Red,47.61904762
229,Sijara Eubanks,Pannie Kianzad,2020-12-19,-140,120,71.42857143,120.0,0.5412629139566337,0.4587370860433659,1,Blue,120.0
230,Deron Winn,Antonio Arroyo,2020-12-19,160,-185,160.0,54.05405405,0.7730328645065494,0.2269671354934489,0,Red,160.0
231,Gillian Robertson,Taila Santos,2020-12-19,-145,125,68.96551724,125.0,0.7771593911767127,0.22284060882328421,1,Red,-100.0
232,Tafon Nchukwi,Jamie Pickett,2020-12-19,-335,275,29.85074627,275.0,0.6033828996583918,0.39661710034160963,0,Blue,-100.0
233,Jimmy Flick,Cody Durden,2020-12-19,-157,137,63.69426752,137.0,0.00011112733640328587,0.9998888726635902,0,Blue,-100.0
234,Christos Giagos,Carlton Minus,2020-12-19,-345,285,28.98550725,285.0,0.8418195366227015,0.15818046337729785,0,Red,28.98550725
235,Tony Ferguson,Charles Oliveira,2020-12-12,-185,160,54.05405405,160.0,0.8760470457734353,0.1239529542265654,1,Red,-100.0
236,Mackenzie Dern,Virna Jandiroba,2020-12-12,-160,140,62.5,140.0,0.5357369183803178,0.46426308161968327,0,Blue,-100.0
237,Kevin Holland,Jacare Souza,2020-12-12,-135,115,74.07407407,115.0,0.8565866615186662,0.14341333848133545,0,Red,74.07407407
238,Junior Dos Santos,Ciryl Gane,2020-12-12,325,-400,325.0,25.0,0.6434095331106451,0.3565904668893562,1,Red,-100.0
239,Cub Swanson,Daniel Pineda,2020-12-12,132,-152,132.0,65.78947368,0.7274373369735326,0.272562663026468,0,Red,132.0
240,Renato Moicano,Rafael Fiziev,2020-12-12,120,-140,120.0,71.42857143,0.37288037893028964,0.6271196210697098,1,Blue,71.42857143
241,Gavin Tucker,Billy Quarantillo,2020-12-12,165,-190,165.0,52.63157895,0.5987081485001388,0.4012918514998637,0,Red,165.0
242,Tecia Torres,Sam Hughes,2020-12-12,-550,425,18.18181818,425.0,0.9465406145054495,0.053459385494547734,0,Red,18.18181818
243,Chase Hooper,Peter Barrett,2020-12-12,-310,255,32.25806452,255.0,0.7432645594449381,0.2567354405550628,0,,0.0
244,Jack Hermansson,Marvin Vettori,2020-12-05,110,-134,110.0,74.62686567,1.2511013644420017e-07,0.9999998748898598,1,Blue,74.62686567
245,Ovince Saint Preux,Jamahal Hill,2020-12-05,140,-177,140.0,56.49717514,0.6292545906748837,0.3707454093251154,1,Red,-100.0
246,Gabriel Benitez,Justin Jaynes,2020-12-05,-215,170,46.51162791,170.0,0.7471924528718876,0.2528075471281099,0,Red,46.51162791
247,Roman Dolidze,John Allan,2020-12-05,-200,160,50.0,160.0,0.7369929828685984,0.26300701713140173,0,Red,50.0
248,Louis Smolka,Jose Quinonez,2020-12-05,-139,112,71.94244604,112.0,0.653739548120762,0.3462604518792385,0,Red,71.94244604
249,Matt Wiman,Jordan Leavitt,2020-12-05,310,-420,310.0,23.80952381,0.8282528379605726,0.17174716203942378,1,Red,-100.0
250,Ilia Topuria,Damon Jackson,2020-12-05,-275,210,36.36363636,210.0,7.539153577031167e-07,0.9999992460846414,0,Blue,-100.0
251,Gian Villante,Jake Collier,2020-12-05,-200,160,50.0,160.0,0.13756292317601174,0.8624370768239861,1,Blue,160.0
252,Anthony Smith,Devin Clark,2020-11-28,-139,115,71.94244604,115.0,0.6413289940663887,0.3586710059336089,0,Red,71.94244604
253,Miguel Baeza,Takashi Sato,2020-11-28,-175,140,57.14285714,140.0,0.7659779025530554,0.2340220974469447,0,Red,57.14285714
254,Josh Parisian,Parker Porter,2020-11-28,-200,160,50.0,160.0,0.8505230417338223,0.14947695826617732,1,Red,-100.0
255,Spike Carlyle,Bill Algeo,2020-11-28,-177,140,56.49717514,140.0,0.6386164804011732,0.3613835195988279,1,,0.0
256,Ashlee Evans-Smith,Norma Dumont,2020-11-28,-137,110,72.99270073,110.0,0.5163079622115891,0.48369203778840825,1,Blue,110.0
257,Jonathan Pearce,Kai Kamaka,2020-11-28,245,-335,245.0,29.85074627,0.6339914019334324,0.3660085980665672,0,Red,245.0
258,Martin Day,Anderson Dos Santos,2020-11-28,-167,135,59.88023952,135.0,0.7931103889887934,0.20688961101120687,1,Red,-100.0
259,Gina Mazany,Rachael Ostovich,2020-11-28,-200,160,50.0,160.0,0.9066581895045245,0.09334181049547553,0,Red,50.0
260,Su Mudaerji,Malcolm Gordon,2020-11-28,-335,250,29.85074627,250.0,0.7913197025071674,0.20868029749283096,0,Red,29.85074627
261,Luke Sanders,Nate Maness,2020-11-28,-155,125,64.51612903,125.0,0.7541318488937913,0.24586815110620594,1,Red,-100.0
262,Deiveson Figueiredo,Alex Perez,2020-11-21,-286,225,34.96503497,225.0,0.7615826410270494,0.23841735897295027,0,Red,34.96503497
263,Valentina Shevchenko,Jennifer Maia,2020-11-21,-1667,850,5.99880024,850.0,0.9999691535093096,3.084649068715658e-05,0,Red,5.99880024
264,Mike Perry,Tim Means,2020-11-21,-150,120,66.66666667,120.0,0.5057549170520604,0.4942450829479425,1,Blue,120.0
265,Katlyn Chookagian,Cynthia Calvillo,2020-11-21,205,-265,205.0,37.73584906,1.2901369805111434e-07,0.999999870986309,0,Blue,-100.0
266,Mauricio Rua,Paul Craig,2020-11-21,150,-190,150.0,52.63157895,3.125091162943972e-07,0.9999996874908765,1,Blue,52.63157895
267,Brandon Moreno,Brandon Royval,2020-11-21,-190,150,52.63157895,150.0,0.8744447015421232,0.12555529845787713,0,Red,52.63157895
268,Joaquin Buckley,Jordan Wright,2020-11-21,-265,205,37.73584906,205.0,0.6707721232181894,0.3292278767818097,0,Blue,-100.0
269,Antonina Shevchenko,Ariane Lipski,2020-11-21,-167,130,59.88023952,130.0,0.7248807862506413,0.2751192137493621,0,Red,59.88023952
270,Daniel Rodriguez,Nicolas Dalby,2020-11-21,-335,250,29.85074627,250.0,4.4445061987886054e-07,0.999999555549379,1,Blue,250.0
271,Alan Jouban,Jared Gooden,2020-11-21,-150,120,66.66666667,120.0,0.7911587397910598,0.2088412602089432,0,Red,66.66666667
272,Kyle Daukaus,Dustin Stoltzfus,2020-11-21,-315,230,31.74603175,230.0,0.8854065670324974,0.11459343296749983,0,Red,31.74603175
273,Louis Cosce,Sasha Palatnikov,2020-11-21,-455,325,21.97802198,325.0,0.7868775951155297,0.21312240488447134,1,,0.0
274,Paul Felder,Rafael Dos Anjos,2020-11-14,165,-200,165.0,50.0,0.23760384603157342,0.7623961539684279,1,Blue,50.0
275,Abdul Razak Alhassan,Khaos Williams,2020-11-14,-240,185,41.66666667,185.0,0.7791437683427419,0.22085623165725668,1,Red,-100.0
276,Kay Hansen,Cory McKenna,2020-11-14,-230,180,43.47826087,180.0,0.8725563245131828,0.1274436754868206,1,Red,-100.0
277,Brendan Allen,Sean Strickland,2020-11-14,-118,-106,84.74576271,94.33962264,0.6480747248977436,0.35192527510225585,1,Red,-100.0
278,Ashley Yoder,Miranda Granger,2020-11-14,135,-167,135.0,59.88023952,0.5171429916323106,0.48285700836768614,0,Red,135.0
279,Alex Morono,Rhys McKee,2020-11-14,-177,140,56.49717514,140.0,0.7880813980967877,0.21191860190321374,0,Red,56.49717514
280,Randa Markos,Kanako Murata,2020-11-14,155,-200,155.0,50.0,0.44334043677433804,0.556659563225662,1,Red,-100.0
281,Geraldo de Freitas,Tony Gravely,2020-11-14,117,-148,117.0,67.56756757,0.5904030615065863,0.40959693849341067,1,Red,-100.0
282,Don'Tale Mayes,Roque Martinez,2020-11-14,-265,205,37.73584906,205.0,0.9830058430411921,0.016994156958805823,0,Red,37.73584906
283,Thiago Santos,Glover Teixeira,2020-11-07,-240,190,41.66666667,190.0,0.5331137372731286,0.466886262726872,1,Blue,190.0
284,Andrei Arlovski,Tanner Boser,2020-11-07,235,-305,235.0,32.78688525,0.6760877515645086,0.3239122484354899,0,Red,235.0
285,Raoni Barcelos,Khalid Taha,2020-11-07,-400,295,25.0,295.0,0.9050974131728582,0.09490258682714353,0,Red,25.0
286,Claudia Gadelha,Yan Xiaonan,2020-11-07,125,-155,125.0,64.51612903,0.14944892753207586,0.850551072467921,1,Blue,64.51612903
287,Trevin Giles,Bevon Lewis,2020-11-07,100,-125,100.0,80.0,0.46861777692926426,0.5313822230707378,0,,0.0
288,Giga Chikadze,Jamey Simmons,2020-11-07,-835,525,11.9760479,525.0,0.9982871281818264,0.0017128718181737585,0,Red,11.9760479
289,Alexandr Romanov,Marcos Rogerio de Lima,2020-11-07,-455,330,21.97802198,330.0,0.918125806318121,0.08187419368188167,0,Red,21.97802198
290,Darren Elkins,Eduardo Garagorri,2020-11-07,-240,185,41.66666667,185.0,0.8156704485000863,0.18432955149991215,0,Red,41.66666667
291,Max Griffin,Ramiz Brahimaj,2020-11-07,-143,115,69.93006993,115.0,0.7868902539778875,0.2131097460221114,0,Red,69.93006993
292,Gustavo Lopez,Anthony Birchak,2020-11-07,-134,108,74.62686567,108.0,0.5645803229462948,0.4354196770537078,0,,0.0
293,Uriah Hall,Anderson Silva,2020-10-31,-230,185,43.47826087,185.0,0.9980021427099716,0.0019978572900267687,0,Red,43.47826087
294,Bryce Mitchell,Andre Fili,2020-10-31,-150,120,66.66666667,120.0,0.8045117866345237,0.1954882133654777,0,Red,66.66666667
295,Maurice Greene,Greg Hardy,2020-10-31,250,-335,250.0,29.85074627,0.41605160833826904,0.5839483916617328,1,Red,-100.0
296,Kevin Holland,Charlie Ontiveros,2020-10-31,-770,500,13.98601399,475.0,0.9328724773796992,0.06712752262030104,0,Red,13.98601399
297,Bobby Green,Thiago Moises,2020-10-31,-335,245,29.85074627,245.0,0.9438047920434508,0.05619520795654807,1,Red,-100.0
298,Chris Gruetzemacher,Alexander Hernandez,2020-10-31,315,-435,315.0,22.98850575,0.40659191533556965,0.5934080846644287,1,Red,-100.0
299,Adrian Yanez,Victor Rodriguez,2020-10-31,-500,356,20.0,356.0,0.9307494445175799,0.06925055548241929,0,Red,20.0
300,Sean Strickland,Jack Marshman,2020-10-31,-375,277,26.66666667,277.0,0.6579625142251492,0.3420374857748488,0,Blue,-100.0
301,Cole Williams,Jason Witt,2020-10-31,119,-148,119.0,67.56756757,0.5889046030059873,0.4110953969940124,1,Red,-100.0
302,Dustin Jacoby,Justin Ledet,2020-10-31,-400,296,25.0,296.0,0.8009730216212928,0.19902697837870945,0,Red,25.0
303,Miles Johns,Kevin Natividad,2020-10-31,-165,131,60.60606061,131.0,0.6668529122498058,0.33314708775019763,0,Red,60.60606061
304,Khabib Nurmagomedov,Justin Gaethje,2020-10-24,-315,255,31.74603175,255.0,0.9860222219392859,0.013977778060711155,0,Red,31.74603175
305,Robert Whittaker,Jared Cannonier,2020-10-24,-110,-110,90.90909091,90.90909091,0.7998325294049714,0.20016747059502893,0,Red,90.90909091
306,Alexander Volkov,Walt Harris,2020-10-24,-190,150,52.63157895,150.0,0.6205789266606271,0.37942107333937386,0,,0.0
307,Jacob Malkoun,Phillip Hawes,2020-10-24,195,-250,195.0,40.0,0.3194953965608971,0.6805046034391042,1,,0.0
308,Lauren Murphy,Liliya Shakirova,2020-10-24,-215,170,46.51162791,170.0,0.6545558365731116,0.34544416342688683,0,,0.0
309,Magomed Ankalaev,Ion Cutelaba,2020-10-24,-335,250,29.85074627,250.0,0.7497616893502146,0.2502383106497821,0,,0.0
310,Stefan Struve,Tai Tuivasa,2020-10-24,-112,-112,89.28571429,89.28571429,0.9938112952040479,0.0061887047959511155,1,Red,-100.0
311,Nathaniel Wood,Casey Kenney,2020-10-24,140,-177,140.0,56.49717514,0.4328810014435013,0.5671189985564974,1,Red,-100.0
312,Alex Oliveira,Shavkat Rakhmonov,2020-10-24,-112,-112,89.28571429,89.28571429,0.7533045601499049,0.2466954398500942,1,Red,-100.0
313,Liana Jojua,Miranda Maverick,2020-10-24,295,-400,295.0,25.0,0.8326404658321623,0.16735953416783955,1,Red,-100.0
314,Joel Alvarez,Alexander Yakovlev,2020-10-24,-175,138,57.14285714,138.0,0.4580028672099914,0.541997132790012,0,Blue,-100.0
315,Brian Ortega,Chan Sung Jung,2020-10-17,160,-200,160.0,50.0,0.5211052937644077,0.4788947062355895,0,Red,160.0
316,Katlyn Chookagian,Jessica Andrade,2020-10-17,130,-159,130.0,62.89308176,0.8825087455754876,0.11749125442451219,1,Red,-100.0
317,Jimmy Crute,Modestas Bukauskas,2020-10-17,-335,250,29.85074627,250.0,0.9204177924902166,0.07958220750978448,0,Red,29.85074627
318,Claudio Silva,James Krause,2020-10-17,120,-150,120.0,66.66666667,0.5740302260729048,0.42596977392709257,1,Red,-100.0
319,Thomas Almeida,Jonathan Martinez,2020-10-17,-139,110,71.94244604,110.0,0.6546351882731928,0.345364811726808,1,Red,-100.0
320,Mateusz Gamrot,Guram Kutateladze,2020-10-17,-335,245,29.85074627,245.0,0.7377912590717342,0.2622087409282669,1,,0.0
321,Gillian Robertson,Poliana Botelho,2020-10-17,-215,169,46.51162791,169.0,0.7189148398270807,0.28108516017291635,0,Red,46.51162791
322,Junyong Park,John Phillips,2020-10-17,-278,215,35.97122302,215.0,0.6516151262041082,0.34838487379588945,0,Blue,-100.0
323,Jamie Mullarkey,Fares Ziam,2020-10-17,-137,110,72.99270073,110.0,0.707777715847874,0.29222228415212304,1,Red,-100.0
324,Gadzhimurad Antigulov,Maxim Grishin,2020-10-17,277,-375,277.0,26.66666667,0.8670964601773703,0.13290353982262915,1,Red,-100.0
325,Said Nurmagomedov,Mark Striegl,2020-10-17,-435,317,22.98850575,317.0,0.7557852587725663,0.24421474122743034,0,Blue,-100.0
326,Marlon Moraes,Cory Sandhagen,2020-10-10,115,-141,115.0,70.92198582,0.30916384480437864,0.690836155195618,1,Blue,70.92198582
327,Edson Barboza,Makwan Amirkhani,2020-10-10,-286,225,34.96503497,225.0,0.7481337280693712,0.2518662719306288,0,Red,34.96503497
328,Ben Rothwell,Marcin Tybura,2020-10-10,-159,130,62.89308176,130.0,0.4679311586059231,0.5320688413940791,1,Blue,130.0
329,Markus Perez,Dricus Du Plessis,2020-10-10,133,-167,133.0,59.88023952,0.6117757109619988,0.3882242890379992,1,Red,-100.0
330,Tom Aspinall,Alan Baudot,2020-10-10,-560,400,17.85714286,400.0,0.9081780064860685,0.09182199351392963,0,Red,17.85714286
331,Youssef Zalal,Ilia Topuria,2020-10-10,-162,130,61.72839506,130.0,0.930169713703185,0.06983028629681175,1,Red,-100.0
332,Tom Breese,KB Bhullar,2020-10-10,-275,210,36.36363636,210.0,0.7490548589314735,0.2509451410685236,0,Red,36.36363636
333,Chris Daukaus,Rodrigo Nascimento,2020-10-10,205,-265,205.0,37.73584906,0.7559963945627584,0.2440036054372419,0,Red,205.0
334,Impa Kasanganay,Joaquin Buckley,2020-10-10,-265,200,37.73584906,200.0,0.7210799370585322,0.27892006294146793,1,,0.0
335,Ali AlQaisi,Tony Kelley,2020-10-10,190,-245,190.0,40.81632653,0.49250912551326076,0.5074908744867388,1,Red,-100.0
336,Giga Chikadze,Omar Morales,2020-10-10,136,-175,136.0,57.14285714,0.18924346015896515,0.8107565398410318,0,Blue,-100.0
337,Tracy Cortez,Stephanie Egger,2020-10-10,-205,160,48.7804878,160.0,0.6350274602645473,0.364972539735451,0,,0.0
338,Bruno Silva,Tagir Ulanbekov,2020-10-10,321,-455,321.0,21.97802198,0.4627873482453614,0.5372126517546375,1,Red,-100.0
339,Holly Holm,Irene Aldana,2020-10-03,-125,103,80.0,103.0,0.5833080393547585,0.41669196064524067,0,Red,80.0
340,Yorgan De Castro,Carlos Felipe,2020-10-03,-265,205,37.73584906,205.0,0.7500163615704454,0.24998363842955687,1,Red,-100.0
341,Germaine de Randamie,Julianna Pena,2020-10-03,-150,122,66.66666667,122.0,0.6750332547664645,0.3249667452335387,0,Red,66.66666667
342,Kyler Phillips,Cameron Else,2020-10-03,-480,342,20.83333333,342.0,0.8266309045550335,0.17336909544496706,0,,0.0
343,Dequan Townsend,Dusko Todorovic,2020-10-03,245,-335,245.0,29.85074627,0.668151025654864,0.331848974345138,1,Red,-100.0
344,Carlos Condit,Court McGee,2020-10-03,111,-137,111.0,72.99270073,0.5126749804074939,0.48732501959250313,0,Red,111.0
345,Jordan Williams,Nassourdine Imavov,2020-10-03,-125,105,80.0,105.0,0.6565144853718227,0.34348551462817833,1,Red,-100.0
346,Loma Lookboonmee,Jinh Yu Frey,2020-10-03,-150,120,66.66666667,120.0,0.47385683162813985,0.5261431683718637,0,Blue,-100.0
347,Casey Kenney,Heili Alateng,2020-10-03,-335,246,29.85074627,246.0,0.7696810331602552,0.23031896683974803,0,,0.0
348,Luigi Vendramini,Jessin Ayari,2020-10-03,-109,-114,91.74311927,87.71929825,0.7261342685629807,0.2738657314370178,0,Red,91.74311927
349,Israel Adesanya,Paulo Costa,2020-09-26,-186,151,53.76344086,151.0,0.8703150902052356,0.12968490979476216,0,Red,53.76344086
350,Dominick Reyes,Jan Blachowicz,2020-09-26,-265,215,37.73584906,215.0,0.5018294644815066,0.4981705355184926,1,Blue,215.0
351,Kai Kara-France,Brandon Royval,2020-09-26,-240,188,41.66666667,188.0,0.9679259520750246,0.03207404792497657,1,Red,-100.0
352,Ketlen Vieira,Sijara Eubanks,2020-09-26,-190,150,52.63157895,150.0,0.433393698338374,0.5666063016616238,0,Blue,-100.0
353,Hakeem Dawodu,Zubaira Tukhugov,2020-09-26,115,-143,115.0,69.93006993,4.5782527466553204e-08,0.999999954217473,0,Blue,-100.0
354,Brad Riddell,Alex Da Silva,2020-09-26,-335,253,29.85074627,253.0,0.6842690224482981,0.31573097755170043,0,Blue,-100.0
355,Diego Sanchez,Jake Matthews,2020-09-26,470,-715,470.0,13.98601399,0.27934812485027516,0.7206518751497292,1,Red,-100.0
356,Shane Young,Ludovit Klein,2020-09-26,108,-129,108.0,77.51937984,0.6504901046273572,0.34950989537264193,1,Red,-100.0
357,William Knight,Aleksa Camur,2020-09-26,134,-167,134.0,59.88023952,0.58175517940647,0.4182448205935286,0,Red,134.0
358,Juan Espino,Jeff Hughes,2020-09-26,-305,233,32.78688525,233.0,0.9999973795617422,2.6204382576367025e-06,0,Red,32.78688525
359,Khadis Ibragimov,Danilo Marques,2020-09-26,-182,150,54.94505495,150.0,0.5147767603375875,0.48522323966240993,1,Blue,150.0
360,Colby Covington,Tyron Woodley,2020-09-19,-335,260,29.85074627,260.0,5.22151615032546e-07,0.9999994778483852,0,Blue,-100.0
361,Khamzat Chimaev,Gerald Meerschaert,2020-09-19,-400,300,25.0,300.0,0.8325352872220896,0.16746471277790692,0,Red,25.0
362,Johnny Walker,Ryan Spann,2020-09-19,-125,100,80.0,100.0,0.48102957628350634,0.5189704237164905,0,Blue,-100.0
363,Mackenzie Dern,Randa Markos,2020-09-19,-177,140,56.49717514,140.0,1.1535156204623769e-07,0.9999998846484384,0,Blue,-100.0
364,Kevin Holland,Darren Stewart,2020-09-19,-265,205,37.73584906,205.0,0.836401414914699,0.16359858508530145,0,Red,37.73584906
365,Jordan Espinosa,David Dvorak,2020-09-19,-112,-112,89.28571429,89.28571429,0.6883884520137287,0.3116115479862723,1,Red,-100.0
366,Mirsad Bektic,Damon Jackson,2020-09-19,-375,277,26.66666667,277.0,5.288353297999128e-07,0.9999994711646685,1,Blue,277.0
