Mike Rodriguez,Danilo Marques,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,MALE,3,0,1,0,1.56,0.79,0.8,4.26,0.28,1,0,3,0,0,0,1,0,0,0,1,Orthodox,198.12,195.58,205,1,0,0,4.61,0.59,0.0,0.0,0.0,1,3,13,0,0,0,0,3,0,0,3,Southpaw,193.04,208.28,205,32,35,-1,1,0,-2,-3,-10,0,-3,0,5.0800000000000125,-12.699999999999989,3,-3.0500000000000003,0.8,4.26,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,2,4:52,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devonte Smith,Justin Jaynes,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Red,False,Catch Weight,MALE,3,2,0,0,3.34,0.44,1.1,0.75,0.4,1,2,5,0,0,0,0,1,0,0,1,Orthodox,170.18,172.72,145,1,0,0,5.64,0.55,0.7,0.74,1.0,3,1,4,0,0,0,0,3,0,0,3,Orthodox,175.26,193.04,155,27,31,1,0,-2,-2,1,1,0,-2,0,-5.079999999999984,-20.32,4,-2.3,0.4000000000000001,0.01,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,,2,3:38,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karol Rosa,Joselyne Edwards,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Red,False,Women's Bantamweight,FEMALE,3,0,1,0,4.2,0.53,0.5,0.5,0.16,1,0,3,0,0,0,1,0,0,0,1,Orthodox,172.72,177.8,135,0,2,0,7.73,0.52,0.0,2.0,0.6,2,0,6,0,0,1,1,0,0,0,2,Orthodox,165.1,170.18,135,26,25,0,-1,-1,-1,0,-3,0,0,0,7.620000000000003,7.620000000000003,-1,-3.53,0.5,-1.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molly McCann,Lara Procopio,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,1,0,0,5.64,0.58,0.3,3.15,0.47,0,1,3,0,0,0,0,0,0,0,0,Orthodox,162.56,170.18,125,1,0,0,5.15,0.5,0.7,1.64,0.29,3,2,14,0,0,0,3,0,0,0,3,Orthodox,162.56,157.48,125,30,25,0,0,-3,-3,-1,-11,0,0,0,0.0,12.700000000000015,-5,0.4899999999999993,-0.3999999999999999,1.51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeungWoo Choi,Youssef Zalal,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,1,0,0,2.51,0.5,1.2,2.33,0.29,3,1,12,0,0,0,3,0,0,0,3,Switch,177.8,182.88,145,0,1,0,3.31,0.41,0.0,1.0,0.57,1,2,9,0,0,0,1,0,0,0,1,Orthodox,182.88,187.96,145,28,24,1,-1,2,2,-1,3,0,0,0,-5.079999999999984,-5.0800000000000125,-4,-0.8000000000000003,1.2,1.33,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timur Valiev,Martin Day,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,4,0,0,3.97,0.45,0.5,0.72,0.6,0,4,10,0,0,0,0,0,0,0,0,Orthodox,177.8,185.42,145,0,0,0,5.35,0.55,0.0,1.62,0.33,0,0,2,0,0,0,0,0,0,0,0,Orthodox,167.64,170.18,135,31,32,4,0,0,0,4,8,0,0,0,10.159999999999997,15.240000000000007,1,-1.3799999999999994,0.5,-0.9000000000000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ode Osbourne,Jerome Rivera,,+245,,+245,2021-02-06,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,2,0,0,3.08,0.34,0.0,0.0,0.0,1,2,8,0,0,0,1,0,0,0,1,Southpaw,177.8,182.88,125,1,0,0,4.3,0.54,1.9,1.9,1.0,1,1,2,0,0,0,0,0,1,0,1,Southpaw,170.18,185.42,145,29,25,1,0,0,0,1,6,0,0,-1,7.620000000000003,-2.5400000000000205,-4,-1.2199999999999998,-1.9,-1.9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,0:26,26,,,,,,,,,,,,,,,,,,,,,,,,,,+500,,+800,,+1000
Dustin Poirier,Conor McGregor,-139,+110,71.94244604316546,+110,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,MALE,5,0,1,0,5.32,0.49,0.0,0.7,0.55,7,2,25,4,1,0,1,8,0,0,10,Southpaw,175.26,187.96,155,0,1,0,5.59,0.5,1.3,1.47,0.36,5,6,62,2,1,0,6,9,3,0,19,Southpaw,175.26,182.88,155,32,32,0,0,2,-9,-4,-37,2,-1,-3,0.0,5.0800000000000125,0,-0.2699999999999996,-1.3,-0.77,1,1,4.0,2.0,,,,,,,,,2.0,,,,7.0,,,,,,,,,4.0,,,,13.0,Red,KO/TKO,Punches,2,2:32,452,,,,,,,,,,,,,,,,,,,,,,,,,+550,+700,+575,+1800,+170,+155
Dan Hooker,Michael Chandler,,,,,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Lightweight,MALE,3,0,2,0,4.49,0.5,1.6,2.03,0.41,2,0,3,1,0,0,0,1,1,0,2,Orthodox,172.72,180.34,155,1,0,0,4.95,0.48,0.3,0.72,0.34,4,5,37,0,0,1,1,6,2,0,10,Switch,182.88,190.5,155,30,34,-1,2,-2,-8,-5,-34,1,-5,-1,-10.159999999999997,-10.159999999999997,4,-0.4599999999999999,1.3,1.3099999999999998,1,1,,6.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1,2:30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jessica Eye,Joanne Calderwood,+162,,+162,,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Women's Flyweight,FEMALE,3,1,0,0,6.75,0.5,0.4,1.62,0.55,2,5,25,0,0,1,3,1,1,0,6,Orthodox,167.64,165.1,125,1,0,0,3.76,0.37,0.5,0.45,0.4,3,7,39,1,0,2,2,1,0,0,5,Orthodox,167.64,167.64,125,34,35,0,0,-1,1,-2,-14,-1,0,1,0.0,-2.5400000000000205,1,2.99,-0.0999999999999999,1.1700000000000002,1,1,7.0,6.0,6.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,+225,,+1200,,+1000,
Andrew Sanchez,Makhmud Muradov,,,,,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Middleweight,MALE,3,0,2,0,5.32,0.42,0.4,0.36,0.16,2,0,6,0,0,0,1,1,0,0,2,Orthodox,187.96,190.5,185,0,1,0,4.48,0.42,0.0,1.92,0.31,2,3,22,0,0,0,4,1,0,0,5,Orthodox,185.42,187.96,185,32,30,0,1,0,-3,-3,-16,0,0,0,2.539999999999992,2.539999999999992,-2,0.8399999999999999,0.4,-1.56,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,3,2:59,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marina Rodriguez,Amanda Ribas,,,,,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Strawweight,FEMALE,3,0,4,0,4.25,0.44,1.6,2.31,0.58,4,0,9,0,0,0,2,0,2,0,4,Orthodox,160.02,167.64,125,1,0,2,4.89,0.48,0.1,0.28,0.33,2,1,16,0,0,0,2,1,0,0,3,Orthodox,167.64,165.1,115,33,27,-1,4,2,1,-1,-7,0,-1,2,-7.620000000000003,2.5400000000000205,-6,-0.6399999999999997,1.5,2.03,1,1,10.0,8.0,,,8.0,,,,,,,,,,,,,10.0,,,,,,,,,,,Red,KO/TKO,Punch,2,0:54,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arman Tsarukyan,Matt Frevola,,,,,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,MALE,3,0,2,1,2.73,0.37,1.1,2.58,0.37,2,1,12,0,0,1,1,0,1,0,3,Orthodox,175.26,180.34,155,0,2,0,3.35,0.44,0.0,3.5,0.35,2,1,9,0,0,0,2,0,0,0,2,Orthodox,170.18,182.88,155,24,30,0,0,0,1,0,3,0,0,1,5.079999999999984,-2.539999999999992,6,-0.6200000000000001,1.1,-0.92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brad Tavares,Antonio Carlos Junior,-167,,59.88023952095808,,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,MALE,3,2,0,0,1.95,0.42,0.8,3.42,0.39,5,4,29,0,0,0,2,0,5,0,7,Orthodox,187.96,200.66,185,2,0,0,3.04,0.41,0.0,0.97,0.27,5,6,49,0,0,2,8,2,0,0,12,Orthodox,185.42,187.96,185,33,30,0,0,0,-5,-2,-20,0,-2,5,2.539999999999992,12.699999999999989,-3,-1.09,0.8,2.45,1,1,,14.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,+130,,+1200,,+400,
Julianna Pena,Sara McMann,,,,,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Bantamweight,FEMALE,3,0,1,0,2.32,0.45,0.5,4.41,0.65,5,5,34,1,0,1,5,1,3,0,10,Orthodox,167.64,167.64,135,1,0,0,2.8,0.47,0.8,2.49,0.53,4,2,16,0,0,0,3,2,0,0,5,Orthodox,167.64,175.26,135,31,40,-1,1,1,5,3,18,1,-1,3,0.0,-7.619999999999976,9,-0.48,-0.3,1.92,1,1,9.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,Blue,SUB,Rear Naked Choke,3,3:39,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khalil Rountree Jr.,Marcin Prachnio,,,,,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Light Heavyweight,MALE,3,3,0,0,6.28,0.51,0.0,0.0,0.0,0,3,3,0,0,0,0,0,0,0,0,Orthodox,190.5,187.96,205,1,0,0,3.06,0.38,0.2,0.0,0.0,3,4,15,0,0,0,1,3,0,0,4,Southpaw,185.42,193.04,205,30,32,2,0,-3,-4,-1,-12,0,-3,0,5.079999999999984,-5.079999999999984,2,3.22,-0.2,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nik Lentz,Movsar Evloev,,,,,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Catch Weight,MALE,3,0,3,0,4.32,0.44,0.4,4.0,0.47,3,0,9,0,0,0,3,0,0,0,3,Orthodox,170.18,182.88,145,2,0,1,3.44,0.47,1.2,3.3,0.32,4,8,64,0,0,2,7,3,2,0,14,Orthodox,172.72,172.72,145,36,26,-2,3,-1,-11,-8,-55,0,-3,-2,-2.539999999999992,10.159999999999997,-10,0.8800000000000003,-0.7999999999999999,0.7000000000000002,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amir Albazi,Zhalgas Zhumagulov,,-335,,29.850746268656714,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Flyweight,MALE,3,1,0,0,4.17,0.49,0.0,1.5,0.21,0,1,3,0,0,0,0,0,0,0,0,Switch,162.56,167.64,125,0,1,0,4.06,0.4,0.8,2.28,0.75,1,0,1,0,0,0,0,0,1,0,1,Orthodox,165.1,172.72,125,27,32,1,-1,-1,-1,1,2,0,0,-1,-2.539999999999992,-5.079999999999984,5,0.1100000000000003,-0.8,-0.7799999999999998,1,1,,15.0,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,-125,,+700,,+350
Michael Chiesa,Neil Magny,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Welterweight,MALE,5,0,3,0,3.67,0.46,0.3,2.44,0.42,7,6,61,0,0,1,10,5,1,0,17,Orthodox,190.5,203.2,170,0,3,0,1.89,0.4,0.9,3.6,0.52,3,4,30,0,0,0,4,0,6,0,10,Southpaw,185.42,190.5,170,33,33,0,0,4,7,2,31,0,5,-5,5.079999999999984,12.699999999999989,0,1.78,-0.6000000000000001,-1.16,1,1,9.0,8.0,,,,,,,,8.0,,,,,,,,,,,,,9.0,,,,,,Red,U-DEC,,5,5:00,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warlley Alves,Mounir Lazzez,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Welterweight,MALE,3,0,1,0,5.69,0.55,0.0,3.41,1.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,185.42,193.04,170,1,0,0,3.07,0.48,1.1,1.42,0.52,4,4,27,0,0,0,2,2,3,0,7,Orthodox,180.34,182.88,170,30,33,-1,1,-3,-6,-4,-24,0,-2,-3,5.0800000000000125,10.159999999999997,3,2.620000000000001,-1.1,1.99,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Kick,1,2:35,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ike Villanueva,Vinicius Moreira,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Light Heavyweight,MALE,3,3,0,0,3.15,0.59,1.3,1.97,0.18,1,3,5,0,0,0,0,0,1,0,1,Orthodox,193.04,193.04,205,2,0,0,4.28,0.41,0.0,0.79,1.0,0,2,3,0,0,0,0,0,0,0,0,Orthodox,185.42,185.42,205,36,31,1,0,1,1,1,2,0,0,1,7.619999999999976,7.619999999999976,-5,-1.1300000000000003,1.3,1.18,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2,0:39,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roxanne Modafferi,Viviane Araujo,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Women's Flyweight,FEMALE,3,0,1,0,5.14,0.47,0.3,2.1,0.6,2,1,12,0,0,0,2,1,0,0,3,Orthodox,162.56,172.72,125,0,1,0,3.13,0.3,0.1,1.42,0.23,1,7,32,1,0,1,2,1,0,0,4,Orthodox,170.18,175.26,125,38,34,0,0,1,-1,-6,-20,-1,0,0,-7.620000000000003,-2.539999999999992,-4,2.01,0.1999999999999999,0.6800000000000002,1,1,9.0,8.0,8.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Schnell,Tyson Nam,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Flyweight,MALE,3,0,2,0,3.64,0.31,0.0,0.0,0.0,2,2,9,0,0,0,0,2,0,0,2,Orthodox,170.18,172.72,125,1,0,0,4.23,0.38,1.0,0.39,0.33,4,3,11,0,0,1,1,0,2,0,4,Orthodox,172.72,177.8,125,31,37,-1,2,-2,-2,-1,-2,0,2,-2,-2.539999999999992,-5.0800000000000125,6,-0.5900000000000003,-1.0,-0.39,1,1,13.0,9.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,13.0,,Red,S-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lerone Murphy,Douglas Silva de Andrade,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,MALE,3,0,1,0,3.77,0.38,0.0,0.7,0.5,2,3,19,0,0,0,3,1,0,0,4,Orthodox,170.18,172.72,145,0,1,1,2.86,0.42,0.9,0.87,0.33,1,0,4,0,0,0,0,1,0,0,1,Orthodox,175.26,185.42,145,29,35,0,0,1,3,3,15,0,0,0,-5.079999999999984,-12.700000000000015,6,0.91,-0.9,-0.17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omari Akhmedov,Tom Breese,+135,,+135,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,MALE,3,0,1,0,3.34,0.5,1.1,0.0,0.0,3,2,11,0,0,0,1,4,0,0,5,Southpaw,190.5,185.42,185,1,0,1,2.95,0.35,0.3,2.63,0.49,3,4,33,0,0,1,5,2,0,0,8,Orthodox,182.88,185.42,185,33,29,-1,1,0,-3,-2,-22,0,2,0,7.620000000000003,0.0,-4,0.3899999999999997,0.8,-2.63,1,1,,13.0,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,Red,SUB,Arm Triangle,2,1:41,401,,,,,,,,,,,,,,,,,,,,,,,,,+250,,+750,,+650,
Ricky Simon,Gaetano Pirrello,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Bantamweight,MALE,3,0,0,0,0.67,0.42,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,170.18,135,0,1,0,3.08,0.42,0.4,6.93,0.54,4,2,19,0,0,2,2,1,0,0,5,Orthodox,167.64,175.26,135,28,28,0,-1,-4,-5,-2,-19,0,-1,0,2.539999999999992,-5.079999999999984,0,-2.41,-0.4,-6.93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Arm Triangle,2,4:00,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Su Mudaerji,Zarrukh Adashev,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Flyweight,MALE,3,1,0,0,1.93,0.23,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Southpaw,165.1,165.1,125,0,2,0,4.49,0.51,0.8,0.4,1.0,2,1,6,0,0,0,1,1,0,0,2,Southpaw,172.72,182.88,125,25,28,1,-2,-2,-2,0,-5,0,-1,0,-7.620000000000003,-17.78,3,-2.5600000000000005,-0.8,-0.4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalcha Lungiambula,Markus Perez,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,MALE,3,2,0,0,2.6,0.47,1.0,0.81,0.25,1,4,13,0,0,0,0,0,2,0,2,Orthodox,185.42,185.42,185,1,0,0,1.85,0.5,0.0,2.07,0.5,1,1,6,0,0,0,0,1,0,0,1,Orthodox,172.72,193.04,185,33,32,1,0,0,1,3,7,0,-1,2,12.700000000000015,-7.619999999999976,-1,0.75,1.0,-1.2599999999999998,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francisco Figueiredo,Jerome Rivera,,+245,,+245,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Flyweight,MALE,3,1,0,0,3.08,0.34,0.0,0.0,0.0,1,1,5,0,0,0,1,0,0,0,1,Southpaw,177.8,182.88,125,0,0,0,1.93,0.54,0.0,4.0,0.66,0,0,0,0,0,0,0,0,0,0,0,Southpaw,167.64,175.26,135,31,25,1,0,1,1,1,5,0,0,0,10.159999999999997,7.620000000000003,-6,1.15,0.0,-4.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,+500,,+800,,+1000
Mike Davis,Mason Jones,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,MALE,3,0,0,0,7.33,0.4,0.0,2.02,0.42,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,187.96,155,0,1,0,6.24,0.53,0.0,1.39,0.33,1,2,8,0,0,0,0,1,0,0,1,Orthodox,182.88,182.88,145,28,25,0,-1,-1,-1,-2,-8,0,-1,0,-5.079999999999984,5.0800000000000125,-3,1.09,0.0,0.6300000000000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umar Nurmagomedov,Sergey Morozov,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Bantamweight,MALE,3,0,0,0,0.81,0.23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,170.18,135,0,0,0,2.89,0.6,1.7,8.67,0.45,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,172.72,135,24,31,0,0,0,0,0,0,0,0,0,-5.079999999999984,-2.539999999999992,7,-2.08,-1.7,-8.67,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,2,3:39,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Leonardo,Manon Fiorot,,,,,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Women's Flyweight,FEMALE,3,0,0,0,8.0,0.5,0.0,1.75,1.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,165.1,125,0,1,0,3.4,0.37,0.0,2.39,0.37,1,0,2,0,0,0,0,1,0,0,1,Orthodox,165.1,162.56,125,30,30,0,-1,-1,-1,0,-2,0,-1,0,5.0800000000000125,2.539999999999992,0,4.6,0.0,-0.6400000000000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2,4:08,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max Holloway,Calvin Kattar,,,,,2021-01-16,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,MALE,5,0,2,0,5.07,0.42,0.0,0.37,0.3,2,2,21,0,0,0,2,4,0,0,6,Orthodox,180.34,182.88,145,2,0,0,7.26,0.46,0.3,0.21,0.71,13,6,70,8,0,1,5,9,2,0,17,Orthodox,180.34,175.26,145,29,32,-2,2,-11,-11,-4,-49,-8,-5,-2,0.0,7.620000000000003,3,-2.1899999999999995,-0.3,0.16,1,1,6.0,1.0,,,,,,,,,,1.0,,,8.0,,,,,,,,,,6.0,,,,Red,U-DEC,,5,5:00,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Condit,Matt Brown,+150,,+150,,2021-01-16,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Welterweight,MALE,3,1,0,0,3.68,0.54,1.4,1.52,0.44,7,11,58,0,0,0,2,11,2,0,15,Orthodox,182.88,190.5,170,0,1,0,3.63,0.39,1.0,0.62,0.54,5,10,60,3,0,1,2,6,4,0,13,Orthodox,187.96,190.5,170,36,40,1,-1,2,2,1,-2,-3,5,-2,-5.0800000000000125,0.0,4,0.0500000000000002,0.3999999999999999,0.9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,+280,,+1100,,+700,
Santiago Ponzinibbio,Li Jingliang,,,,,2021-01-16,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Welterweight,MALE,3,1,0,0,4.52,0.42,0.0,1.28,0.39,4,4,32,0,0,1,2,6,0,0,9,Orthodox,182.88,180.34,170,0,7,0,4.65,0.4,0.0,0.46,0.36,7,2,25,0,0,0,4,5,0,0,9,Orthodox,182.88,185.42,170,34,32,1,-7,-3,0,2,7,0,1,0,0.0,-5.0800000000000125,-2,-0.1300000000000007,0.0,0.8200000000000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,4:25,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Buckley,Alessio Di Chirico,,,,,2021-01-16,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Middleweight,MALE,3,3,0,0,3.3,0.41,0.0,1.62,0.45,2,5,21,0,0,2,0,1,0,0,3,Orthodox,182.88,187.96,185,0,2,0,4.58,0.36,0.0,0.6,0.16,2,1,7,0,0,0,0,2,0,0,2,Southpaw,177.8,193.04,185,26,31,3,-2,0,1,4,14,0,-1,0,5.079999999999984,-5.079999999999984,5,-1.2800000000000002,0.0,1.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Kick,1,2:12,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punahele Soriano,Dusko Todorovic,,,,,2021-01-16,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,MALE,3,0,2,0,5.71,0.54,0.0,0.35,0.05,2,0,5,0,0,0,1,1,0,0,2,Orthodox,185.42,187.96,185,0,2,0,4.46,0.43,0.0,2.6,0.66,2,0,4,0,0,0,1,1,0,0,2,Southpaw,180.34,182.88,185,28,26,0,0,0,0,0,1,0,0,0,5.0800000000000125,5.0800000000000125,-2,1.25,0.0,-2.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,4:48,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wu Yanan,Joselyne Edwards,,,,,2021-01-16,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Women's Bantamweight,FEMALE,3,0,0,0,4.2,0.53,0.5,0.5,0.16,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,177.8,135,1,0,0,4.51,0.45,0.3,0.61,0.22,1,2,7,0,0,0,0,0,1,0,1,Orthodox,172.72,167.64,125,24,25,-1,0,-1,-1,-2,-7,0,0,-1,0.0,10.159999999999997,1,-0.3099999999999996,0.2,-0.1099999999999999,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
